,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,0.0,1.7133354,1.4929833,2.1432211,0.0,1.6050129,0.0,0.0,0.0,2.4110584,2.9144258,0.0,1.8442668,0.0,0.0,0.0,0.0,0.0,0.5875986,1.2847211,0.0,1.169283,0.0,0.45227614,3.4932103,1.6163116,0.0,0.0,0.0,1.1018184,1.628874,2.407899,2.7857568,0.0,0.0,1.1100842,2.6317577,1.1761175,1.3534764,2.4974043
1,0.0,1.9357562,1.5855496,2.0892038,0.0,1.8136729,0.0,0.0,0.0,2.5093763,2.948979,0.0,1.6293215,0.0,0.0,0.0,0.0,0.0,0.80132025,1.448631,0.0,1.1512603,0.0,0.56153536,3.6744716,1.7078774,0.22755721,0.0,0.0,1.2391561,1.6797072,2.6316571,3.0252292,0.0,0.0,1.1630188,2.852306,1.2559947,1.4460336,2.425621
2,0.0,2.1474288,1.6507115,2.047624,0.0,1.9608772,0.0,0.0,0.0,2.5536246,2.9054036,0.0,1.420801,0.0,0.0,0.0,0.0,0.0,1.0685718,1.7230957,0.0,1.1529268,0.0,0.7058574,3.774392,1.8450441,0.57962817,0.0,0.0,1.3907404,1.8074738,2.7918482,3.1811342,0.0,0.0,1.1316377,3.012434,1.3380648,1.5729322,2.2920504
3,0.0,2.3091102,1.6800445,2.0099626,0.0,2.035413,0.0,0.0,0.0,2.504166,2.7815914,0.0,1.2447425,0.0,0.0,0.0,0.0,0.0,1.3854554,2.1094532,0.0,1.2253792,0.0,0.947677,3.759234,2.0407171,0.99595577,0.0,0.0,1.5797791,2.01054,2.8852615,3.2497025,0.0,0.0,1.0335861,3.1041186,1.4206148,1.7216045,2.0940247
4,0.0,2.4014776,1.7350776,1.9745806,0.0,2.0759118,0.0,0.0,0.0,2.305816,2.6464303,0.0,1.2357911,0.0,0.0,0.0,0.0,0.0,1.7464105,2.5761955,0.0,1.4003148,0.0,1.4411117,3.595415,2.330727,1.5815796,0.0,0.0,1.8654628,2.3121836,2.9197416,3.2540472,0.0,0.0,0.97028184,3.2031524,1.5470098,1.9793687,1.8533136
5,0.0,2.2795408,1.7901108,1.9227048,0.0,1.9837509,0.0,0.0,0.0,1.9317348,2.4728618,0.0,1.3810905,0.0,0.0,0.0,0.0,0.0,2.0435047,2.9415815,0.0,1.651325,0.0,2.107353,3.166073,2.6519446,2.180953,0.0,0.0,2.1521726,2.547416,2.7704155,3.087408,0.0,0.0,0.9560088,3.2122428,1.6136653,2.2500386,1.5803777
6,0.0,1.9637884,1.836456,1.8686622,0.0,1.8385047,0.0,0.0,0.0,1.4749327,2.3456855,0.0,1.7274493,0.0,0.0,0.0,0.0,0.0,2.189633,3.0565174,0.0,1.9287484,0.0,2.7944348,2.5927086,2.939433,2.659971,0.0,0.0,2.3527255,2.625806,2.524822,2.8595655,0.0,0.0,1.0718877,3.2445035,1.5817927,2.4974968,1.4306873
7,0.0,1.5713599,1.9611894,1.9271232,0.0,1.7846667,0.0,0.0,0.0,1.1607584,2.3685331,0.0,2.1932237,0.0,0.0,0.0,0.0,0.0,2.2017596,2.9192371,0.0,2.2548304,0.0,3.3574417,2.1731257,3.1631615,3.0072699,0.0,0.0,2.4830575,2.6193144,2.3478777,2.7635143,0.0,0.0,1.2923173,3.3616753,1.5282718,2.672415,1.4889594
8,0.0,1.218609,2.093564,1.9792395,0.0,1.7483128,0.0,0.0,0.0,0.8893953,2.487997,0.0,2.6902742,0.0,0.0,0.0,0.0,0.0,2.031612,2.4653158,0.0,2.4271996,0.0,3.6110282,1.8130623,3.3247893,3.1173165,0.0,0.0,2.4202077,2.3493006,2.241306,2.700247,0.0,0.0,1.6042948,3.4534242,1.3387794,2.7077916,1.6716602
9,0.0,0.857768,2.0370717,1.9335796,0.0,1.6225904,0.0,0.0,0.0,0.684018,2.4720054,0.0,2.916369,0.0,0.0,0.0,0.0,0.0,1.6884626,1.7505327,0.0,2.350776,0.0,3.413622,1.4129114,3.2282026,2.8871171,0.0,0.0,2.0863376,1.8266641,2.0942192,2.4834845,0.0,0.0,1.8361956,3.3831892,1.0350647,2.4715407,1.8223041
10,0.0,0.5986438,1.9155897,1.8345746,0.0,1.5429913,0.0,0.0,0.0,0.5764939,2.3396482,0.0,2.8651202,0.0,0.0,0.0,0.0,0.0,1.433736,1.0757821,0.0,2.103837,0.0,2.9003232,1.0747172,2.932971,2.5542078,0.0,0.0,1.68233,1.244712,2.0327163,2.235915,0.0,0.0,1.9998806,3.2293103,0.7936139,2.064633,1.9499213
11,0.0,0.59776604,1.8279033,1.787519,0.0,1.5866367,0.0,0.0,0.0,0.6343767,2.2470822,0.0,2.6928837,0.0,0.0,0.0,0.0,0.0,1.4470578,0.68426454,0.0,1.8998058,0.0,2.363856,0.9523357,2.647949,2.423207,0.0,0.0,1.388303,0.8472322,2.1166067,2.0047197,0.0,0.0,2.1680183,3.2026567,0.80106664,1.6694733,2.1056225
12,0.0,0.7777524,1.7825311,1.7485377,0.0,1.6669916,0.0,0.0,0.0,0.7350611,2.1402154,0.0,2.4276292,0.0,0.0,0.0,0.0,0.0,1.6987705,0.61823255,0.0,1.723533,0.0,1.9104407,0.90718925,2.4228754,2.4575272,0.0,0.0,1.250377,0.68659157,2.2828863,1.780582,0.0,0.0,2.276358,3.2391794,0.95562416,1.3287688,2.235766
13,0.0,1.0541745,1.786144,1.7316328,0.0,1.7533455,0.0,0.0,0.0,0.84740317,2.0717313,0.0,2.1817567,0.0,0.0,0.0,0.0,0.0,2.1442137,0.8646006,0.0,1.6297946,0.0,1.6298605,0.93084323,2.3029132,2.6402278,0.0,0.0,1.3052406,0.8089314,2.492619,1.5875754,0.0,0.0,2.2948542,3.299184,1.2438052,1.0502356,2.3230498
14,0.0,1.2695848,1.7528799,1.5650691,0.0,1.7169782,0.0,0.0,0.0,0.83554745,1.9249663,0.0,1.8747838,0.0,0.0,0.0,0.0,0.0,2.5920649,1.2206149,0.0,1.5000135,0.0,1.5007063,0.89036965,2.153535,2.7694771,0.0,0.0,1.4714177,1.0927725,2.5506442,1.3751936,0.0,0.0,2.072243,3.2146509,1.5340763,0.7114206,2.206447
15,0.0,1.4144273,1.7296455,1.3735092,0.0,1.6122984,0.0,0.0,0.0,0.772915,1.8221773,0.0,1.7487727,0.0,0.0,0.0,0.0,0.0,2.9130921,1.6698402,0.0,1.4179435,0.0,1.5512238,0.85966635,2.0918396,2.8626223,0.0,0.0,1.7294071,1.5332168,2.5495524,1.2673795,0.0,0.0,1.7472777,3.0212886,1.7788056,0.48284966,1.9832481
16,0.0,1.4369196,1.7184054,1.2014546,0.0,1.4886245,0.0,0.0,0.0,0.7107709,1.7889365,0.0,1.8227166,0.0,0.0,0.0,0.0,0.0,2.984864,2.0220203,0.0,1.3752049,0.0,1.6987265,0.8858607,2.1182163,2.8092484,0.0,0.0,1.9747751,1.9722971,2.4505558,1.2624874,0.0,0.0,1.3878365,2.7161462,1.8832786,0.36178818,1.6908244
17,0.0,1.4658666,1.8201585,1.1627108,0.0,1.4522642,0.0,0.0,0.0,0.7581244,1.9409472,0.0,2.1267693,0.0,0.0,0.0,0.0,0.0,2.8565397,2.2385368,0.0,1.4321096,0.0,2.0101647,1.1290357,2.2906961,2.6215968,0.0,0.0,2.2712488,2.4311504,2.4364514,1.5069673,0.0,0.0,1.1555508,2.4627972,1.9605782,0.432321,1.496687
18,0.0,1.5523456,2.0086565,1.3180465,0.0,1.5661067,0.0,0.0,0.0,0.9986891,2.2505608,0.0,2.5961106,0.0,0.0,0.0,0.0,0.0,2.5439715,2.2894654,0.0,1.5439465,0.0,2.3535964,1.6274666,2.5473418,2.333351,0.0,0.0,2.516233,2.8143346,2.5214539,1.9737709,0.0,0.0,1.0856448,2.2904036,2.0361772,0.6913534,1.4698243
19,0.0,1.5332843,2.032047,1.5150557,0.0,1.6116375,0.0,0.0,0.0,1.2705053,2.424602,0.0,2.8937807,0.0,0.0,0.0,0.0,0.0,1.9370085,2.0375283,0.0,1.4948407,0.0,2.4204364,2.044592,2.6348479,1.7474815,0.0,0.0,2.491067,2.8636975,2.528892,2.3397315,0.0,0.0,0.9970803,2.006775,1.8809755,0.8911649,1.4467652
20,0.0,1.6678945,2.1111643,1.8949146,0.0,1.8432888,0.0,0.0,0.0,1.7068298,2.684732,0.0,3.160217,0.0,0.0,0.0,0.0,0.0,1.4272479,1.7678884,0.0,1.4762017,0.0,2.396919,2.5956442,2.691056,1.2206184,0.0,0.0,2.3369558,2.8593276,2.7158844,2.7670467,0.0,0.0,1.0998036,1.9081147,1.7942127,1.2128507,1.6137213
21,0.0,1.8219436,2.0997202,2.322823,0.0,2.079829,0.0,0.0,0.0,2.1860807,2.8587544,0.0,3.2235186,0.0,0.0,0.0,0.0,0.0,1.0143739,1.548977,0.0,1.4115505,0.0,2.2771428,3.129669,2.6890025,0.87274975,0.0,0.0,2.139306,2.7433884,2.9399633,3.1058905,0.0,0.0,1.298201,1.9235538,1.7315046,1.5258005,1.8887538
22,0.0,1.8792235,1.9139432,2.5829601,0.0,2.1512718,0.0,0.0,0.0,2.524318,2.7703922,0.0,2.8860302,0.0,0.0,0.0,0.0,0.0,0.613288,1.2874144,0.0,1.2062199,0.0,1.9703697,3.3349438,2.4515097,0.5604167,0.0,0.0,1.7643561,2.449751,2.9732194,3.1185334,0.0,0.0,1.3014432,1.823116,1.5904529,1.6297406,2.0776732
23,0.0,1.801242,1.5509423,2.6531296,0.0,2.0597434,0.0,0.0,0.0,2.6782978,2.4029715,0.0,2.239116,0.0,0.0,0.0,0.0,0.0,0.28356114,1.0711257,0.0,0.93071616,0.0,1.5848367,3.2439425,2.0152905,0.32398108,0.0,0.0,1.3340682,2.0323055,2.7996128,2.8676012,0.0,0.0,1.141306,1.6430967,1.408949,1.5877424,2.1262755
24,0.0,1.6291999,1.0994276,2.5247645,0.0,1.8525554,0.0,0.0,0.0,2.6355488,1.8442833,0.0,1.4408277,0.0,0.0,0.0,0.0,0.0,0.12992528,0.9463689,0.0,0.66756856,0.0,1.274776,2.8885622,1.4648882,0.26346883,0.0,0.0,0.9541551,1.6306415,2.4503174,2.4276488,0.0,0.0,0.8716243,1.4357842,1.2574193,1.4706758,2.0549605
25,0.0,1.5603901,0.8030202,2.3955789,0.0,1.749564,0.0,0.0,0.0,2.5600595,1.3889579,0.0,0.8368765,0.0,0.0,0.0,0.0,0.0,0.40529433,1.0654899,0.0,0.6403215,0.0,1.2607131,2.5426853,1.0451795,0.55800897,0.0,0.0,0.83290815,1.4926665,2.1799703,2.044247,0.0,0.0,0.69246376,1.4269961,1.364211,1.4616545,2.0478158
26,0.0,1.4222367,0.588782,2.0869193,0.0,1.5690494,0.0,0.0,0.0,2.2328029,0.949098,0.0,0.4232926,0.0,0.0,0.0,0.0,0.0,0.79315436,1.2633284,0.0,0.7058929,0.0,1.4270359,2.0629406,0.65520006,1.019776,0.0,0.0,0.85985184,1.4282542,1.8382263,1.6735809,0.0,0.0,0.5899288,1.439498,1.5695599,1.5014077,1.9116669
27,0.0,1.2815008,0.53725374,1.6823806,0.0,1.3741857,0.0,0.0,0.0,1.7649056,0.6309842,0.0,0.3677666,0.0,0.0,0.0,0.0,0.0,1.2877195,1.5013695,0.0,0.90108037,0.0,1.7192314,1.581595,0.47594318,1.5426447,0.0,0.0,1.046763,1.476088,1.5442563,1.4007494,0.0,0.0,0.6419155,1.4931924,1.8340503,1.6477932,1.6939921
28,0.0,1.1961112,0.7101097,1.3346674,0.0,1.3026611,0.0,0.0,0.0,1.2882988,0.5645817,0.0,0.73992497,0.0,0.0,0.0,0.0,0.0,1.8170263,1.7469951,0.0,1.2382345,0.0,2.1190686,1.2411764,0.5640412,2.0788138,0.0,0.0,1.3546426,1.5815643,1.3366369,1.3150296,0.0,0.0,0.9231433,1.6419142,2.1468682,1.8920015,1.457863
29,0.0,1.1274904,1.0215415,1.0746411,0.0,1.3456677,0.0,0.0,0.0,0.8850066,0.66523045,0.0,1.3484293,0.0,0.0,0.0,0.0,0.0,2.159435,1.9990574,0.0,1.5461168,0.0,2.5589733,1.1612111,0.8390668,2.5570447,0.0,0.0,1.6530423,1.6561481,1.2437118,1.4003358,0.0,0.0,1.4447957,1.8666329,2.378529,2.2113414,1.2870209
30,0.0,1.2286049,1.3875587,1.0404085,0.0,1.5270649,0.0,0.0,0.0,0.7419377,0.97042775,0.0,2.0742013,0.0,0.0,0.0,0.0,0.0,2.3634963,2.178167,0.0,1.7986848,0.0,2.8598907,1.2607045,1.2467835,2.8602068,0.0,0.0,1.884227,1.6992613,1.3392978,1.5969658,0.0,0.0,2.0773537,2.1048949,2.5742404,2.5319126,1.2642754
31,0.0,1.424539,1.6859214,1.176958,0.0,1.7642423,0.0,0.0,0.0,0.7813468,1.2951638,0.0,2.6906657,0.0,0.0,0.0,0.0,0.0,2.4195776,2.3041801,0.0,1.9675276,0.0,2.941443,1.4089668,1.6343035,2.9491754,0.0,0.0,1.9866971,1.6560768,1.5563314,1.7539995,0.0,0.0,2.69492,2.2983692,2.6828096,2.7749302,1.3194836
32,0.0,1.5518409,1.7846365,1.3365029,0.0,1.917783,0.0,0.0,0.0,0.8887047,1.4325547,0.0,3.0151982,0.0,0.0,0.0,0.0,0.0,2.234098,2.3479083,0.0,1.9712561,0.0,2.7627153,1.4538313,1.8598142,2.7791073,0.0,0.0,1.8990062,1.4048822,1.7318364,1.7000687,0.0,0.0,3.1741345,2.3318136,2.621931,2.8469431,1.3280015
33,0.0,1.688603,1.8238649,1.5276183,0.0,2.0736928,0.0,0.0,0.0,1.0935653,1.5092657,0.0,3.1073942,0.0,0.0,0.0,0.0,0.0,2.0465014,2.352544,0.0,1.8474663,0.0,2.4298112,1.4800255,2.0226645,2.5522766,0.0,0.0,1.6807301,1.1363978,1.963169,1.51297,0.0,0.0,3.5148468,2.3208973,2.5521398,2.8179278,1.3850418
34,0.0,1.8179818,1.7164912,1.717994,0.0,2.2021835,0.0,0.0,0.0,1.406355,1.4915774,0.0,2.9420345,0.0,0.0,0.0,0.0,0.0,1.8468661,2.3850455,0.0,1.6664646,0.0,1.9886956,1.5253377,2.0905192,2.356275,0.0,0.0,1.3738048,0.89591354,2.2065597,1.2051904,0.0,0.0,3.6494732,2.2607386,2.4784691,2.655789,1.4834865
35,0.0,1.8183548,1.5370182,1.7829156,0.0,2.243028,0.0,0.0,0.0,1.6420519,1.3207191,0.0,2.5391736,0.0,0.0,0.0,0.0,0.0,1.704457,2.343524,0.0,1.4882426,0.0,1.509348,1.460847,2.0132935,2.1668944,0.0,0.0,1.0279894,0.7394263,2.2983189,0.78988785,0.0,0.0,3.410726,2.136277,2.3522224,2.3208656,1.4943795
36,0.0,1.6878744,1.3185341,1.6679443,0.0,2.1338453,0.0,0.0,0.0,1.7279645,1.0229524,0.0,2.0540612,0.0,0.0,0.0,0.0,0.0,1.6334502,2.1995883,0.0,1.3334732,0.0,1.0915314,1.2920893,1.820647,2.0291064,0.0,0.0,0.7215105,0.6721706,2.1796954,0.37239683,0.0,0.0,2.8788447,1.9221656,2.2242587,1.8925422,1.3773674
37,0.0,1.5461844,1.1938818,1.4662371,0.0,1.9983375,0.0,0.0,0.0,1.7281768,0.8015779,0.0,1.7711326,0.0,0.0,0.0,0.0,0.0,1.7074995,2.0330703,0.0,1.3084998,0.0,0.8804338,1.1825186,1.6502085,2.045782,0.0,0.0,0.5750414,0.7658626,1.9800014,0.11532101,0.0,0.0,2.3342004,1.7332023,2.22503,1.5681527,1.2075936
38,0.0,1.3907858,1.1221073,1.2360198,0.0,1.8434721,0.0,0.0,0.0,1.6039454,0.63770777,0.0,1.768512,0.0,0.0,0.0,0.0,0.0,1.8703549,1.884109,0.0,1.3983626,0.0,0.8103497,1.1179198,1.5181015,2.1419125,0.0,0.0,0.54544115,0.93690556,1.6744014,0.0,0.0,0.0,1.8894033,1.5519254,2.3357337,1.3614146,1.0243266
39,0.0,1.3386016,1.2196451,1.0484688,0.0,1.76934,0.0,0.0,0.0,1.4669926,0.7080288,0.0,2.0458,0.0,0.0,0.0,0.0,0.0,2.107471,1.7552329,0.0,1.6069992,0.0,0.91104794,1.2180024,1.477519,2.308603,0.0,0.0,0.6753397,1.2211914,1.3583512,0.09712285,0.0,0.0,1.6717209,1.4301946,2.5720136,1.3739398,0.89605737
40,0.0,1.4158832,1.4045858,0.95622486,0.0,1.7485145,0.0,0.0,0.0,1.36725,0.9888612,0.0,2.4640424,0.0,0.0,0.0,0.0,0.0,2.2848485,1.6325524,0.0,1.8362532,0.0,1.0708762,1.4427623,1.4695675,2.4203935,0.0,0.0,0.87177455,1.4978558,1.0565398,0.37318403,0.0,0.0,1.6910497,1.2989962,2.8237581,1.5537533,0.85820013
41,0.0,1.6242373,1.6493747,1.013066,0.0,1.7792152,0.0,0.0,0.0,1.3305569,1.4421118,0.0,2.8663678,0.0,0.0,0.0,0.0,0.0,2.3631094,1.5002776,0.0,2.0349426,0.0,1.2406925,1.7720009,1.4428737,2.381024,0.0,0.0,1.0714052,1.6878803,0.7817401,0.73864585,0.0,0.0,1.9493136,1.194483,2.997311,1.8244218,0.98744786
42,0.0,2.0138028,1.9250256,1.2153082,0.0,1.9020914,0.0,0.0,0.0,1.4279474,2.1097124,0.0,3.1482008,0.0,0.0,0.0,0.0,0.0,2.368239,1.4622613,0.0,2.1770585,0.0,1.3495328,2.1686985,1.3608038,2.2400498,0.0,0.0,1.277848,1.8634185,0.67630506,1.1946332,0.0,0.0,2.4168825,1.2040682,3.1087322,2.1696131,1.3564522
43,0.0,2.3727815,2.089669,1.511284,0.0,2.0823102,0.0,0.0,0.0,1.5765814,2.785111,0.0,3.0455215,0.0,0.0,0.0,0.0,0.0,2.1978354,1.4472448,0.0,2.1772497,0.0,1.3911026,2.5170665,1.1824324,1.8896093,0.0,0.0,1.3901523,1.8671359,0.7240493,1.587317,0.0,0.0,2.8823187,1.2875963,2.9639454,2.4117517,1.8441184
44,0.0,2.6738915,2.1684074,1.883767,0.0,2.3178604,0.0,0.0,0.0,1.8817737,3.3359375,0.0,2.5997586,0.0,0.0,0.0,0.0,0.0,1.980309,1.6013175,0.0,2.0809665,0.0,1.3706272,2.7676334,1.0490702,1.4999212,0.0,0.0,1.4674181,1.8297855,1.1023221,1.9389427,0.0,0.0,3.195891,1.6050563,2.6297324,2.5147805,2.4688652
45,0.0,2.6861813,2.150249,2.0610876,0.0,2.544791,0.0,0.0,0.0,2.1059294,3.5478077,0.0,2.0232794,0.0,0.0,0.0,0.0,0.0,1.8067019,1.7273712,0.0,1.9853104,0.0,1.393742,2.7920046,0.942008,1.3330039,0.0,0.0,1.4821498,1.7917541,1.4948965,2.1405232,0.0,0.0,3.1357005,1.9234111,2.3210285,2.3863645,2.8434885
46,0.0,2.537757,2.083177,2.1025536,0.0,2.6713095,0.0,0.0,0.0,2.1783192,3.528184,0.0,1.4922587,0.0,0.0,0.0,0.0,0.0,1.6911312,1.7683079,0.0,1.8814162,0.0,1.416069,2.6627114,0.8722475,1.2706505,0.0,0.0,1.4511561,1.7934722,1.7716855,2.212393,0.0,0.0,2.8691046,2.1591768,2.0744462,2.1667697,2.9827175
47,0.0,2.28884,1.9970607,1.9839083,0.0,2.709975,0.0,0.0,0.0,2.109261,3.3412404,0.0,1.0251397,0.0,0.0,0.0,0.0,0.0,1.6102954,1.7065321,0.0,1.7824626,0.0,1.3973508,2.4069672,0.7951269,1.2272422,0.0,0.0,1.3758534,1.7692755,1.8996655,2.1850536,0.0,0.0,2.5033298,2.258896,1.846877,1.8940355,2.949002
48,0.0,2.0269558,1.9463472,1.8081163,0.0,2.753153,0.0,0.0,0.0,1.9754243,3.0912843,0.0,0.6440859,0.0,0.0,0.0,0.0,0.0,1.6198599,1.6072621,0.0,1.731316,0.0,1.3959564,2.1454692,0.7442463,1.2621692,0.0,0.0,1.3010374,1.7893344,1.9661858,2.1588395,0.0,0.0,2.1064925,2.3242617,1.6736056,1.635896,2.8481417
