,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,0.8674373,0.0,0.0,2.2909813,1.9616512,1.6298368,2.1492915,2.9326618,0.0,1.6193517,0.0,0.0,0.0,1.4955453,2.7312388,1.8641269,2.780829,2.0573373,1.3004035,0.0,2.0023317,1.5817525,1.3702085,1.3956575,1.2108301,1.2979982,1.3737686,1.209263,0.0,1.5506543,1.6951038,0.0,0.6849331,1.8015108,0.8968484,0.9461377,0.0,1.2046857,0.0,1.8029412
1,0.91567576,0.0,0.0,2.604963,1.9351021,1.5374863,2.1473906,3.0218942,0.0,2.030022,0.0,0.0,0.0,1.76252,3.1782398,2.2385142,2.6877215,2.335706,1.7399548,0.0,1.7598786,1.7897108,1.0213488,1.8345892,1.9536955,1.4453828,1.3445022,1.694953,0.0,1.6270591,2.0036712,0.0,1.1487443,1.9973228,1.3393836,1.5633328,0.0,1.4450793,0.0,1.6163148
2,1.0272208,0.0,0.0,2.5824578,1.844182,1.4874437,2.0535614,2.8568773,0.0,2.3171647,0.0,0.0,0.0,1.9161973,3.2432024,2.4629452,2.5159366,2.3207958,1.9984868,0.0,1.5716679,1.9171798,0.7625773,2.074574,2.557606,1.6014429,1.3923979,2.0453396,0.0,1.6279455,2.1375594,0.0,1.6944371,2.021455,1.7345139,2.2259097,0.0,1.5969136,0.0,1.3126011
3,1.2565839,0.0,0.0,2.4413297,1.86136,1.6133432,2.0500872,2.6536913,0.0,2.5901735,0.0,0.0,0.0,2.0386443,3.0601058,2.571325,2.4046319,2.1732242,2.1765554,0.0,1.5821476,2.0911965,0.7649846,2.1778464,3.0352268,1.8186673,1.5263736,2.3136969,0.0,1.6633606,2.2312355,0.0,2.2717028,1.9914951,2.119349,2.8719504,0.0,1.7272005,0.0,1.1064042
4,1.4926763,0.0,0.0,2.129692,1.8374947,1.7956581,2.0006392,2.3822868,0.0,2.7251494,0.0,0.0,0.0,2.0759342,2.5640705,2.4616263,2.2843597,1.8991711,2.2100575,0.0,1.6169072,2.19739,0.93754613,2.1102967,3.2353535,1.944399,1.6012795,2.419217,0.0,1.6832486,2.2092528,0.0,2.7283235,1.823848,2.3426986,3.3570497,0.0,1.7566121,0.0,0.9250868
5,1.6611328,0.0,0.0,1.7754493,1.7727387,1.9443078,1.883827,2.0727756,0.0,2.7462108,0.0,0.0,0.0,2.0251052,1.9364349,2.2166216,2.12897,1.5819452,2.1171315,0.0,1.6640946,2.241491,1.2362021,1.9241676,3.2015214,2.0196269,1.5835929,2.350588,0.0,1.6117285,2.115223,0.0,2.9364567,1.5584512,2.3757687,3.5607772,0.0,1.7584236,0.0,0.79509765
6,1.748515,0.0,0.0,1.5102023,1.7117363,2.026503,1.7279907,1.791513,0.0,2.642977,0.0,0.0,0.0,1.9219315,1.3175339,1.9363213,1.9472293,1.3780766,1.939299,0.0,1.6626965,2.2091863,1.5739135,1.738269,3.00556,2.013116,1.4477139,2.2302022,0.0,1.5101162,2.0280986,0.0,2.8731563,1.2756011,2.2802014,3.5635872,0.0,1.7435502,0.0,0.6836866
7,1.8047031,0.0,0.0,1.346266,1.6384219,2.0029933,1.5323249,1.5500383,0.0,2.4880655,0.0,0.0,0.0,1.8442395,0.83545095,1.7114817,1.7345192,1.2993784,1.728745,0.0,1.6068571,2.1019666,1.8529038,1.6066526,2.7938726,1.9404024,1.2714332,2.1065888,0.0,1.406728,1.9431937,0.0,2.6450198,0.9912198,2.1334186,3.4402266,0.0,1.7330133,0.0,0.59465694
8,1.8458142,0.0,0.0,1.3321346,1.6151935,1.9034222,1.3704188,1.4206107,0.0,2.3158875,0.0,0.0,0.0,1.8590865,0.5682468,1.6130321,1.5324885,1.3930235,1.536684,0.0,1.5337784,1.9892805,2.0911617,1.5811552,2.668382,1.8596538,1.1077766,2.0634992,0.0,1.3484304,1.9315691,0.0,2.3804154,0.7715803,2.0318673,3.3103461,0.0,1.7877737,0.0,0.5389748
9,1.8236325,0.0,0.0,1.3387239,1.5328289,1.6697091,1.1592066,1.2560058,0.0,2.069358,0.0,0.0,0.0,1.8886659,0.43750927,1.5664847,1.2476368,1.5809286,1.2962627,0.0,1.3608599,1.8148682,2.2272065,1.5749862,2.5339427,1.7012464,0.8990592,2.030696,0.0,1.266881,1.8956994,0.0,2.0106328,0.56282395,1.9023688,3.1349869,0.0,1.8349309,0.0,0.44183964
10,1.6980412,0.0,0.0,1.3059969,1.3827088,1.2408733,0.8782152,1.0432019,0.0,1.7031295,0.0,0.0,0.0,1.9145428,0.44907328,1.553854,0.84589374,1.8136075,0.9772495,0.0,1.0504378,1.5341203,2.19521,1.5362065,2.3086002,1.4487324,0.648435,1.9420449,0.0,1.1311573,1.7628134,0.0,1.5266486,0.34884435,1.7435791,2.877617,0.0,1.8372378,0.0,0.2979731
11,1.5695106,0.0,0.0,1.3068559,1.2149264,0.7577335,0.74214613,0.92028904,0.0,1.356929,0.0,0.0,0.0,2.0584302,0.736142,1.7168893,0.49120274,2.1528878,0.6862409,0.0,0.7697877,1.2592986,2.0574362,1.5164858,2.1059008,1.1807597,0.5490014,1.9193227,0.0,1.0978479,1.6522499,0.0,1.0860835,0.2820732,1.6422982,2.6121159,0.0,1.8012685,0.0,0.28138322
