,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,0.040092316,0.28162456,0.15702909,0.6599379,0.27623862,0.0705268,0.42164624,0.4970749,0.4577914,0.067486845,0.12998922,0.29551148,0.8384435,0.40457252,0.06762052,0.44050425,0.2683341,0.34345847,0.72011226,0.53620404,0.39741534,0.31021553,0.19572291,0.49691305,0.81090313,0.15990843,0.46302983,0.6014493,0.26857623,0.46815243,0.4896713,0.036396135,0.57273257,0.45363933,0.20052405,0.74361384,0.51328623,0.47561422,0.472123,0.24648051
1,0.030033179,0.29813436,0.15147589,0.69995874,0.30073583,0.07022188,0.4184104,0.5308281,0.4583289,0.06780316,0.1267022,0.31274903,0.8270591,0.41730988,0.07480822,0.48002633,0.25552213,0.34120816,0.73757434,0.5071881,0.4071803,0.34251523,0.19686016,0.49296883,0.80551505,0.16746838,0.45730394,0.6420363,0.29674178,0.49126112,0.52518606,0.03164041,0.5119745,0.40714398,0.20247838,0.78104657,0.53295845,0.45635948,0.4215153,0.20926984
2,0.026156865,0.31052098,0.14525542,0.7295643,0.3207346,0.07039182,0.41455188,0.557847,0.48950467,0.066704825,0.13485543,0.314801,0.81614494,0.42044055,0.0756309,0.49739042,0.24995816,0.34112886,0.7397823,0.4977983,0.4036171,0.3421826,0.19398732,0.4760341,0.79923403,0.17758006,0.4511833,0.6677075,0.3183764,0.5076029,0.52530396,0.028703908,0.48498237,0.37186316,0.2090511,0.7949574,0.5533599,0.4378411,0.39695024,0.20076571
3,0.027521688,0.31341788,0.13976516,0.7416668,0.3316226,0.071608834,0.41248766,0.5775338,0.5481468,0.06412783,0.15339851,0.297533,0.80709964,0.41309828,0.06881807,0.4881275,0.2543489,0.34433284,0.7267987,0.51505756,0.3863877,0.30633157,0.18479589,0.45599654,0.79541516,0.1861295,0.44349816,0.67643684,0.32630432,0.5115619,0.48973167,0.027766101,0.5008514,0.35696435,0.22040622,0.7811992,0.5651768,0.42303205,0.40695527,0.22294974
4,0.034605708,0.3084068,0.13523307,0.73200727,0.33049703,0.07208141,0.41508996,0.5892083,0.61715484,0.06046695,0.18129386,0.26318893,0.7997029,0.3988324,0.056924734,0.45821536,0.26831597,0.35317433,0.70061046,0.5551198,0.36117908,0.24376044,0.1724287,0.44086155,0.79522026,0.18870017,0.4352172,0.6665857,0.31718472,0.5001949,0.4277777,0.029363228,0.55381644,0.3682031,0.23569193,0.73390794,0.56191945,0.41904363,0.45330247,0.2786252
5,0.048943937,0.30240363,0.13107973,0.6977475,0.3159483,0.069110766,0.42278078,0.59233075,0.67203903,0.057018716,0.21683823,0.2203213,0.793766,0.38496798,0.044798274,0.42187053,0.29071626,0.37139282,0.6671579,0.60283554,0.33933198,0.17443985,0.1637374,0.43547332,0.7976678,0.18346412,0.4319592,0.6374169,0.29322323,0.4743627,0.35915685,0.03442546,0.6239675,0.4072729,0.2533362,0.64915043,0.54329926,0.43226683,0.5263893,0.36509857
6,0.07077116,0.30098984,0.12524523,0.64439636,0.28904817,0.06207051,0.43473583,0.59007376,0.70679784,0.05477309,0.2554412,0.18072812,0.7891645,0.37724295,0.035117716,0.38950953,0.31853113,0.4000273,0.63590544,0.6407603,0.32900867,0.11755737,0.16273516,0.44021386,0.80100125,0.17299989,0.43679902,0.5946419,0.26158708,0.43967506,0.30054104,0.043012183,0.6888295,0.46753436,0.27178746,0.5385605,0.5166172,0.46114457,0.6024377,0.4671806
7,0.09658798,0.30128503,0.11629729,0.58841354,0.2538214,0.052261528,0.4502963,0.5815862,0.72607225,0.053255316,0.28582639,0.15356022,0.78557765,0.37462717,0.02729781,0.36231488,0.34594983,0.4342423,0.6151194,0.65986055,0.32631093,0.07956361,0.16719642,0.45106485,0.8015033,0.16107465,0.44423375,0.549777,0.22414264,0.4008468,0.2564144,0.05240452,0.7398457,0.5393455,0.28545725,0.42995968,0.48821968,0.49830437,0.66666764,0.55959636
8,0.11917708,0.29969484,0.10567673,0.5482734,0.2190545,0.04217545,0.46831682,0.564953,0.73164105,0.051688258,0.29436648,0.14257315,0.7822163,0.37614962,0.02071992,0.3433763,0.36536926,0.4647725,0.6091782,0.65878725,0.32097423,0.058018796,0.17211863,0.4671175,0.7952411,0.14945905,0.44517392,0.51651776,0.18217029,0.3641872,0.22783838,0.05825117,0.7759858,0.6136322,0.28804713,0.34841153,0.45863682,0.5354673,0.71777874,0.621415
9,0.12989916,0.29674298,0.094329156,0.5361577,0.192698,0.03409293,0.4854233,0.54226583,0.72827196,0.04971844,0.27619585,0.14767629,0.77588195,0.3826528,0.015693756,0.33681425,0.37120676,0.480347,0.6176974,0.6436177,0.30665308,0.04849597,0.17509723,0.48637292,0.781515,0.1399241,0.43335828,0.5066801,0.14338394,0.3375987,0.21482994,0.05766401,0.7967718,0.6776024,0.28139094,0.30378187,0.42842588,0.56537706,0.7521073,0.648339
10,0.12402377,0.2938519,0.082767256,0.55546796,0.17710613,0.028791793,0.49586138,0.51548225,0.7212697,0.04738612,0.23901,0.16742079,0.7638216,0.3921382,0.012469302,0.34360582,0.3628388,0.473515,0.6367269,0.6238337,0.28534725,0.048024137,0.17718364,0.5010277,0.76217765,0.13488217,0.40971035,0.5243872,0.11464598,0.32472035,0.21642074,0.05083302,0.8025005,0.7204508,0.27118054,0.29531872,0.40133592,0.5840435,0.7652624,0.6446021
11,0.10498354,0.29275668,0.07258422,0.6000274,0.17124893,0.026087645,0.4936481,0.4867255,0.7125177,0.045167252,0.19766894,0.19820787,0.74715924,0.39992794,0.010913106,0.36353385,0.34381947,0.44533935,0.6613648,0.60552704,0.26515207,0.05554436,0.18064478,0.5032771,0.7411035,0.13592176,0.3821991,0.56510234,0.09780505,0.32509565,0.23163562,0.04097956,0.79409766,0.73920834,0.260302,0.31853002,0.38223818,0.5914297,0.75598776,0.6153087
12,0.082245186,0.29555202,0.06558204,0.65387934,0.17355467,0.025700098,0.47567627,0.45978528,0.70081013,0.04383221,0.16542915,0.23108742,0.73114896,0.40126964,0.01086653,0.39450637,0.3203617,0.40591058,0.6865433,0.5914441,0.25526178,0.07057964,0.18781926,0.4902516,0.72524416,0.1435351,0.3616708,0.61650455,0.09250992,0.33704805,0.25884134,0.03226833,0.77324384,0.7363781,0.24932742,0.36468866,0.37404418,0.5898317,0.7251,0.568277
13,0.06411065,0.30406585,0.06278114,0.69730955,0.18368033,0.027710717,0.4445641,0.44068277,0.6833198,0.0441306,0.14787006,0.25388417,0.72252935,0.39490685,0.012394088,0.4308615,0.2995752,0.37027085,0.70771754,0.58448553,0.2613748,0.09129545,0.19964726,0.46777838,0.72324485,0.15662427,0.35617742,0.6634179,0.09899836,0.3591173,0.2953754,0.027367432,0.7425849,0.7166209,0.23873089,0.41901934,0.3745535,0.5815865,0.6763048,0.5155523
14,0.05357771,0.31826526,0.064337716,0.71792054,0.2002935,0.03275799,0.4084442,0.4339665,0.65660614,0.046566926,0.14361708,0.25905475,0.72549117,0.384463,0.015952436,0.46284458,0.28708237,0.34996828,0.7218422,0.58731323,0.28355446,0.11485254,0.21374956,0.4479003,0.7398663,0.172568,0.3691506,0.6956837,0.11873557,0.38937813,0.3380238,0.026991129,0.706555,0.6846909,0.22961456,0.46748897,0.37903965,0.5670642,0.61706805,0.46893135
15,0.05028073,0.3348758,0.07005309,0.7124297,0.21786316,0.04172657,0.3769933,0.43899986,0.61682034,0.05150371,0.14838818,0.24792427,0.73909897,0.37713778,0.02248893,0.48058757,0.2863826,0.3485282,0.72684735,0.597283,0.31743816,0.1387067,0.22551341,0.44043428,0.7713764,0.18773898,0.39989138,0.70860034,0.15179238,0.4235661,0.38402772,0.03135763,0.6728887,0.6472137,0.22361442,0.50328344,0.3841434,0.5480729,0.5583525,0.4357177
16,0.053234596,0.3481329,0.07966421,0.68176043,0.2299568,0.05477673,0.3563004,0.45000952,0.56219053,0.05914042,0.1575237,0.22850834,0.7584688,0.3799911,0.03317892,0.4805573,0.2990504,0.36181027,0.7209444,0.606731,0.35622227,0.15977645,0.23144338,0.4489596,0.8079733,0.19850783,0.44315395,0.7003995,0.19213164,0.456223,0.4312838,0.041298043,0.6507259,0.6141357,0.22151962,0.5245938,0.38707274,0.5315579,0.512021,0.41870052
17,0.06123668,0.35148868,0.09198197,0.63036436,0.23458265,0.070044585,0.3479893,0.45792034,0.49647802,0.06881801,0.16662276,0.2092631,0.7788348,0.3967405,0.048479665,0.46514452,0.32416952,0.38103253,0.7038887,0.609296,0.39272457,0.17540088,0.23014748,0.47211334,0.84058845,0.20362493,0.4916436,0.6733989,0.22833572,0.48352113,0.47641087,0.057756186,0.6442695,0.59161043,0.22240658,0.53330714,0.386553,0.52451414,0.48493335,0.4159347
